win_id,file,i0,i1,t0,t1,fs,y_defect,y_type,severity,confidence,notes,rpm,Z,dmm,Dmm,theta
current_7.csv:22400:25600,current_7.csv,22400,25600,7.0,8.0,3200,1,FTF,3.82484438304902,1.0,auto-FTF score=0.038,1770.0,9,7.94,38.5,0
current_8.csv:928000:931200,current_8.csv,928000,931200,290.0,291.0,3200,0,normal,0.6596455687611921,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_8.csv:627200:630400,current_8.csv,627200,630400,196.0,197.0,3200,0,normal,2.656789955744998,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_8.csv:692800:696000,current_8.csv,692800,696000,216.5,217.5,3200,0,normal,2.717281988245927,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_8.csv:596800:600000,current_8.csv,596800,600000,186.5,187.5,3200,0,normal,0.6502696539522055,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_8.csv:182400:185600,current_8.csv,182400,185600,57.0,58.0,3200,0,normal,1.4270506943052028,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_8.csv:257600:260800,current_8.csv,257600,260800,80.5,81.5,3200,0,normal,3.395608766415356,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_8.csv:579200:582400,current_8.csv,579200,582400,181.0,182.0,3200,0,normal,0.439178171428582,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_8.csv:707200:710400,current_8.csv,707200,710400,221.0,222.0,3200,0,normal,1.015848747512547,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_8.csv:753600:756800,current_8.csv,753600,756800,235.5,236.5,3200,0,normal,0.9335597076834854,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_8.csv:611200:614400,current_8.csv,611200,614400,191.0,192.0,3200,0,normal,2.185049134796715,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_8.csv:254400:257600,current_8.csv,254400,257600,79.5,80.5,3200,0,normal,3.147405846281488,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_8.csv:318400:321600,current_8.csv,318400,321600,99.5,100.5,3200,0,normal,4.0603034512854075,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_8.csv:139200:142400,current_8.csv,139200,142400,43.5,44.5,3200,0,normal,1.2486809290795262,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_8.csv:472000:475200,current_8.csv,472000,475200,147.5,148.5,3200,0,normal,0.7836880745562405,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_8.csv:52800:56000,current_8.csv,52800,56000,16.5,17.5,3200,1,FTF,6.557751671972871,1.0,auto-FTF score=0.069,1770.0,9,7.94,38.5,0
current_8.csv:9600:12800,current_8.csv,9600,12800,3.0,4.0,3200,1,FTF,7.007107928157447,1.0,auto-FTF score=0.068,1770.0,9,7.94,38.5,0
current_8.csv:99200:102400,current_8.csv,99200,102400,31.0,32.0,3200,1,FTF,9.513022474697689,1.0,auto-FTF score=0.067,1770.0,9,7.94,38.5,0
current_8.csv:491200:494400,current_8.csv,491200,494400,153.5,154.5,3200,1,FTF,8.136217079552626,1.0,auto-FTF score=0.065,1770.0,9,7.94,38.5,0
current_8.csv:520000:523200,current_8.csv,520000,523200,162.5,163.5,3200,1,FTF,11.565227592845115,1.0,auto-FTF score=0.065,1770.0,9,7.94,38.5,0
current_8.csv:476800:480000,current_8.csv,476800,480000,149.0,150.0,3200,1,FTF,6.05344838445446,1.0,auto-FTF score=0.062,1770.0,9,7.94,38.5,0
current_8.csv:868800:872000,current_8.csv,868800,872000,271.5,272.5,3200,1,FTF,1.9501827522067263,1.0,auto-FTF score=0.062,1770.0,9,7.94,38.5,0
current_8.csv:523200:526400,current_8.csv,523200,526400,163.5,164.5,3200,1,FTF,3.1641692237517884,1.0,auto-FTF score=0.060,1770.0,9,7.94,38.5,0
current_8.csv:164800:168000,current_8.csv,164800,168000,51.5,52.5,3200,1,FTF,3.1473047732194317,1.0,auto-FTF score=0.059,1770.0,9,7.94,38.5,0
current_8.csv:444800:448000,current_8.csv,444800,448000,139.0,140.0,3200,1,FTF,6.208789074578655,1.0,auto-FTF score=0.057,1770.0,9,7.94,38.5,0
current_9.csv:164800:168000,current_9.csv,164800,168000,51.5,52.5,3200,0,normal,0.936539668104344,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_9.csv:142400:145600,current_9.csv,142400,145600,44.5,45.5,3200,0,normal,0.5569990060231911,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_9.csv:110400:113600,current_9.csv,110400,113600,34.5,35.5,3200,0,normal,1.2313279918592523,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_9.csv:44800:48000,current_9.csv,44800,48000,14.0,15.0,3200,0,normal,0.7622312217596134,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_9.csv:14400:17600,current_9.csv,14400,17600,4.5,5.5,3200,0,normal,1.4290057040662627,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_9.csv:41600:44800,current_9.csv,41600,44800,13.0,14.0,3200,0,normal,1.7488670169204934,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_9.csv:176000:179200,current_9.csv,176000,179200,55.0,56.0,3200,0,normal,1.6534183155619016,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_9.csv:28800:32000,current_9.csv,28800,32000,9.0,10.0,3200,0,normal,1.0759832629335355,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_9.csv:89600:92800,current_9.csv,89600,92800,28.0,29.0,3200,0,normal,1.378267041662447,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_9.csv:57600:60800,current_9.csv,57600,60800,18.0,19.0,3200,0,normal,0.7440781020787196,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_9.csv:91200:94400,current_9.csv,91200,94400,28.5,29.5,3200,0,normal,1.4174480703107053,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_9.csv:180800:184000,current_9.csv,180800,184000,56.5,57.5,3200,0,normal,2.214862728730395,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_9.csv:118400:121600,current_9.csv,118400,121600,37.0,38.0,3200,1,FTF,4.862560131928614,1.0,auto-FTF score=0.155,1770.0,9,7.94,38.5,0
current_9.csv:88000:91200,current_9.csv,88000,91200,27.5,28.5,3200,1,FTF,4.487800259728912,1.0,auto-FTF score=0.133,1770.0,9,7.94,38.5,0
current_9.csv:166400:169600,current_9.csv,166400,169600,52.0,53.0,3200,1,FTF,3.673610596276111,1.0,auto-FTF score=0.123,1770.0,9,7.94,38.5,0
current_9.csv:54400:57600,current_9.csv,54400,57600,17.0,18.0,3200,1,FTF,6.067095370772335,1.0,auto-FTF score=0.120,1770.0,9,7.94,38.5,0
current_9.csv:116800:120000,current_9.csv,116800,120000,36.5,37.5,3200,1,FTF,3.228411917388238,1.0,auto-FTF score=0.111,1770.0,9,7.94,38.5,0
current_9.csv:83200:86400,current_9.csv,83200,86400,26.0,27.0,3200,1,FTF,9.04219668969527,1.0,auto-FTF score=0.107,1770.0,9,7.94,38.5,0
current_9.csv:27200:30400,current_9.csv,27200,30400,8.5,9.5,3200,1,FTF,18.75303820005759,1.0,auto-FTF score=0.104,1770.0,9,7.94,38.5,0
current_9.csv:131200:134400,current_9.csv,131200,134400,41.0,42.0,3200,1,FTF,3.7952978464328897,1.0,auto-FTF score=0.103,1770.0,9,7.94,38.5,0
current_9.csv:121600:124800,current_9.csv,121600,124800,38.0,39.0,3200,1,FTF,7.354085786682052,1.0,auto-FTF score=0.095,1770.0,9,7.94,38.5,0
current_9.csv:126400:129600,current_9.csv,126400,129600,39.5,40.5,3200,1,FTF,1.8172273753708783,1.0,auto-FTF score=0.093,1770.0,9,7.94,38.5,0
current_1.csv:202240:204800,current_1.csv,202240,204800,39.5,40.0,5120,0,normal,0.6129922956153335,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_1.csv:249600:252160,current_1.csv,249600,252160,48.75,49.25,5120,0,normal,1.1568930954588543,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_1.csv:179200:181760,current_1.csv,179200,181760,35.0,35.5,5120,0,normal,1.5408502221910978,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_1.csv:143360:145920,current_1.csv,143360,145920,28.0,28.5,5120,0,normal,0.4145342833753948,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_1.csv:273920:276480,current_1.csv,273920,276480,53.5,54.0,5120,0,normal,1.6111440405710142,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_1.csv:195840:198400,current_1.csv,195840,198400,38.25,38.75,5120,0,normal,0.6936375384186071,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_1.csv:147200:149760,current_1.csv,147200,149760,28.75,29.25,5120,0,normal,0.7410658147200394,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_1.csv:144640:147200,current_1.csv,144640,147200,28.25,28.75,5120,0,normal,0.7296719028934757,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_1.csv:3840:6400,current_1.csv,3840,6400,0.75,1.25,5120,0,normal,0.6223295460325254,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_1.csv:206080:208640,current_1.csv,206080,208640,40.25,40.75,5120,0,normal,1.0141925649794696,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_1.csv:177920:180480,current_1.csv,177920,180480,34.75,35.25,5120,0,normal,0.956644540328763,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_1.csv:300800:303360,current_1.csv,300800,303360,58.75,59.25,5120,0,normal,0.2716773980944115,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_1.csv:1280:3840,current_1.csv,1280,3840,0.25,0.75,5120,0,normal,0.3187944847646832,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_1.csv:209920:212480,current_1.csv,209920,212480,41.0,41.5,5120,0,normal,0.9892726150297452,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_1.csv:151040:153600,current_1.csv,151040,153600,29.5,30.0,5120,0,normal,1.2957320069154594,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_10.csv:486400:488960,current_10.csv,486400,488960,95.0,95.5,5120,0,normal,0.8295654028822634,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_10.csv:376320:378880,current_10.csv,376320,378880,73.5,74.0,5120,0,normal,1.4986949687606217,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_10.csv:129280:131840,current_10.csv,129280,131840,25.25,25.75,5120,0,normal,0.3936485477871,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_10.csv:490240:492800,current_10.csv,490240,492800,95.75,96.25,5120,0,normal,0.4480866591946859,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_10.csv:44800:47360,current_10.csv,44800,47360,8.75,9.25,5120,0,normal,1.042224288836221,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_10.csv:193280:195840,current_10.csv,193280,195840,37.75,38.25,5120,0,normal,0.5418854728272327,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_10.csv:98560:101120,current_10.csv,98560,101120,19.25,19.75,5120,0,normal,0.7013457373338662,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_10.csv:179200:181760,current_10.csv,179200,181760,35.0,35.5,5120,0,normal,0.4273565964469224,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_10.csv:339200:341760,current_10.csv,339200,341760,66.25,66.75,5120,0,normal,2.334831756379586,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_10.csv:343040:345600,current_10.csv,343040,345600,67.0,67.5,5120,0,normal,2.1220165851921657,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_10.csv:234240:236800,current_10.csv,234240,236800,45.75,46.25,5120,0,normal,1.2841857408777673,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_10.csv:316160:318720,current_10.csv,316160,318720,61.75,62.25,5120,0,normal,0.514446991072732,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_10.csv:151040:153600,current_10.csv,151040,153600,29.5,30.0,5120,0,normal,0.3139966021135358,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_10.csv:15360:17920,current_10.csv,15360,17920,3.0,3.5,5120,0,normal,0.714219981401566,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_10.csv:352000:354560,current_10.csv,352000,354560,68.75,69.25,5120,0,normal,0.314062277291367,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_11.csv:72960:75520,current_11.csv,72960,75520,14.25,14.75,5120,0,normal,0.2583352807171279,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_11.csv:247040:249600,current_11.csv,247040,249600,48.25,48.75,5120,0,normal,0.3049039481860046,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_11.csv:138240:140800,current_11.csv,138240,140800,27.0,27.5,5120,0,normal,1.4177996916440343,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_11.csv:218880:221440,current_11.csv,218880,221440,42.75,43.25,5120,0,normal,0.189270238073121,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_11.csv:151040:153600,current_11.csv,151040,153600,29.5,30.0,5120,0,normal,0.7100070038864126,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_11.csv:67840:70400,current_11.csv,67840,70400,13.25,13.75,5120,0,normal,0.7011940674838714,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_11.csv:55040:57600,current_11.csv,55040,57600,10.75,11.25,5120,0,normal,0.0952035437775147,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_11.csv:119040:121600,current_11.csv,119040,121600,23.25,23.75,5120,0,normal,0.5676710497082893,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_11.csv:51200:53760,current_11.csv,51200,53760,10.0,10.5,5120,0,normal,1.0106082462800314,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_11.csv:226560:229120,current_11.csv,226560,229120,44.25,44.75,5120,0,normal,1.0952297315148156,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_11.csv:116480:119040,current_11.csv,116480,119040,22.75,23.25,5120,0,normal,0.594862867541162,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_11.csv:304640:307200,current_11.csv,304640,307200,59.5,60.0,5120,0,normal,0.4274523784978698,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_11.csv:98560:101120,current_11.csv,98560,101120,19.25,19.75,5120,0,normal,0.1283899571698016,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_11.csv:192000:194560,current_11.csv,192000,194560,37.5,38.0,5120,0,normal,0.3375160260810951,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_11.csv:136960:139520,current_11.csv,136960,139520,26.75,27.25,5120,0,normal,1.8572261920889084,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_12.csv:558080:560640,current_12.csv,558080,560640,109.0,109.5,5120,0,normal,2.061466870914857,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_12.csv:113920:116480,current_12.csv,113920,116480,22.25,22.75,5120,0,normal,0.3452940339874638,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_12.csv:257280:259840,current_12.csv,257280,259840,50.25,50.75,5120,0,normal,0.9650120398579825,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_12.csv:317440:320000,current_12.csv,317440,320000,62.0,62.5,5120,0,normal,0.9707012131944692,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_12.csv:229120:231680,current_12.csv,229120,231680,44.75,45.25,5120,0,normal,0.6279792608021639,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_12.csv:212480:215040,current_12.csv,212480,215040,41.5,42.0,5120,0,normal,0.5771753593015508,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_12.csv:582400:584960,current_12.csv,582400,584960,113.75,114.25,5120,0,normal,3.1840493647385633,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_12.csv:136960:139520,current_12.csv,136960,139520,26.75,27.25,5120,0,normal,0.5115043212942695,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_12.csv:171520:174080,current_12.csv,171520,174080,33.5,34.0,5120,0,normal,0.5777494040776185,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_12.csv:451840:454400,current_12.csv,451840,454400,88.25,88.75,5120,0,normal,0.2764598622254035,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_12.csv:309760:312320,current_12.csv,309760,312320,60.5,61.0,5120,0,normal,0.773856622746495,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_12.csv:400640:403200,current_12.csv,400640,403200,78.25,78.75,5120,0,normal,0.9425772331066812,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_12.csv:478720:481280,current_12.csv,478720,481280,93.5,94.0,5120,0,normal,0.1508594310364915,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_12.csv:312320:314880,current_12.csv,312320,314880,61.0,61.5,5120,0,normal,0.7165924073337594,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_12.csv:541440:544000,current_12.csv,541440,544000,105.75,106.25,5120,0,normal,0.5073701236448687,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_13.csv:126720:129280,current_13.csv,126720,129280,24.75,25.25,5120,0,normal,2.3971307831348634,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_13.csv:69120:71680,current_13.csv,69120,71680,13.5,14.0,5120,0,normal,0.3829795644577453,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_13.csv:111360:113920,current_13.csv,111360,113920,21.75,22.25,5120,0,normal,1.2484472632573822,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_13.csv:122880:125440,current_13.csv,122880,125440,24.0,24.5,5120,0,normal,1.2754712598041202,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_13.csv:221440:224000,current_13.csv,221440,224000,43.25,43.75,5120,0,normal,2.1045511522432263,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_13.csv:227840:230400,current_13.csv,227840,230400,44.5,45.0,5120,0,normal,1.9231240301399548,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_13.csv:119040:121600,current_13.csv,119040,121600,23.25,23.75,5120,0,normal,0.882146040528142,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_13.csv:138240:140800,current_13.csv,138240,140800,27.0,27.5,5120,0,normal,0.1485136495811813,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_13.csv:124160:126720,current_13.csv,124160,126720,24.25,24.75,5120,0,normal,0.9927767234832736,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_13.csv:72960:75520,current_13.csv,72960,75520,14.25,14.75,5120,0,normal,0.6219250306839643,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_13.csv:144640:147200,current_13.csv,144640,147200,28.25,28.75,5120,0,normal,1.1476191292789315,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_13.csv:67840:70400,current_13.csv,67840,70400,13.25,13.75,5120,0,normal,0.7983945982540871,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_13.csv:186880:189440,current_13.csv,186880,189440,36.5,37.0,5120,0,normal,0.3725079929261947,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_13.csv:115200:117760,current_13.csv,115200,117760,22.5,23.0,5120,0,normal,1.196228920999244,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_13.csv:189440:192000,current_13.csv,189440,192000,37.0,37.5,5120,0,normal,0.4580452716068,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_14.csv:46080:48640,current_14.csv,46080,48640,9.0,9.5,5120,0,normal,0.6286312453360515,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_14.csv:559360:561920,current_14.csv,559360,561920,109.25,109.75,5120,0,normal,1.2108518576808869,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_14.csv:259840:262400,current_14.csv,259840,262400,50.75,51.25,5120,0,normal,0.4184639779280442,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_14.csv:99840:102400,current_14.csv,99840,102400,19.5,20.0,5120,0,normal,0.6835760617282686,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_14.csv:295680:298240,current_14.csv,295680,298240,57.75,58.25,5120,0,normal,1.9174642543984828,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_14.csv:564480:567040,current_14.csv,564480,567040,110.25,110.75,5120,0,normal,0.896127561781072,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_14.csv:40960:43520,current_14.csv,40960,43520,8.0,8.5,5120,0,normal,0.7131906143790662,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_14.csv:129280:131840,current_14.csv,129280,131840,25.25,25.75,5120,0,normal,1.8164643127948523,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_14.csv:591360:593920,current_14.csv,591360,593920,115.5,116.0,5120,0,normal,0.3155734943649517,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_14.csv:519680:522240,current_14.csv,519680,522240,101.5,102.0,5120,0,normal,0.3723249632480663,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_14.csv:400640:403200,current_14.csv,400640,403200,78.25,78.75,5120,0,normal,1.0118046042811188,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_14.csv:367360:369920,current_14.csv,367360,369920,71.75,72.25,5120,0,normal,0.5107280592031359,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_14.csv:43520:46080,current_14.csv,43520,46080,8.5,9.0,5120,0,normal,0.2074833895154662,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_14.csv:14080:16640,current_14.csv,14080,16640,2.75,3.25,5120,0,normal,2.523278930963968,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_14.csv:481280:483840,current_14.csv,481280,483840,94.0,94.5,5120,0,normal,0.2362491390712735,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_15.csv:122880:125440,current_15.csv,122880,125440,24.0,24.5,5120,0,normal,0.3393740771557681,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_15.csv:268800:271360,current_15.csv,268800,271360,52.5,53.0,5120,0,normal,0.4920163736766232,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_15.csv:247040:249600,current_15.csv,247040,249600,48.25,48.75,5120,0,normal,1.2057003536925466,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_15.csv:275200:277760,current_15.csv,275200,277760,53.75,54.25,5120,0,normal,0.2799841221074909,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_15.csv:291840:294400,current_15.csv,291840,294400,57.0,57.5,5120,0,normal,3.008899265528179,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_15.csv:207360:209920,current_15.csv,207360,209920,40.5,41.0,5120,0,normal,0.0420409563038204,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_15.csv:80640:83200,current_15.csv,80640,83200,15.75,16.25,5120,0,normal,0.3445252571986751,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_15.csv:204800:207360,current_15.csv,204800,207360,40.0,40.5,5120,0,normal,0.849217825130304,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_15.csv:188160:190720,current_15.csv,188160,190720,36.75,37.25,5120,0,normal,0.5209787617332333,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_15.csv:250880:253440,current_15.csv,250880,253440,49.0,49.5,5120,0,normal,1.093903675465617,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_15.csv:78080:80640,current_15.csv,78080,80640,15.25,15.75,5120,0,normal,0.0549669637824708,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_15.csv:14080:16640,current_15.csv,14080,16640,2.75,3.25,5120,0,normal,0.7929171524586708,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_15.csv:185600:188160,current_15.csv,185600,188160,36.25,36.75,5120,0,normal,0.6021807066933444,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_15.csv:98560:101120,current_15.csv,98560,101120,19.25,19.75,5120,0,normal,0.2178080375247904,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_15.csv:252160:254720,current_15.csv,252160,254720,49.25,49.75,5120,0,normal,0.4943214581344392,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_16.csv:568320:570880,current_16.csv,568320,570880,111.0,111.5,5120,0,normal,0.7156137262530977,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_16.csv:102400:104960,current_16.csv,102400,104960,20.0,20.5,5120,0,normal,0.6502595328191199,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_16.csv:515840:518400,current_16.csv,515840,518400,100.75,101.25,5120,0,normal,0.14923994690595,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_16.csv:451840:454400,current_16.csv,451840,454400,88.25,88.75,5120,0,normal,0.1703386776992189,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_16.csv:344320:346880,current_16.csv,344320,346880,67.25,67.75,5120,0,normal,0.3427713349856033,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_16.csv:424960:427520,current_16.csv,424960,427520,83.0,83.5,5120,0,normal,2.004364550748237,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_16.csv:55040:57600,current_16.csv,55040,57600,10.75,11.25,5120,0,normal,1.59772263714604,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_16.csv:42240:44800,current_16.csv,42240,44800,8.25,8.75,5120,0,normal,0.6420374042037259,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_16.csv:377600:380160,current_16.csv,377600,380160,73.75,74.25,5120,0,normal,0.5032425427535837,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_16.csv:313600:316160,current_16.csv,313600,316160,61.25,61.75,5120,0,normal,1.1907200689300927,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_16.csv:7680:10240,current_16.csv,7680,10240,1.5,2.0,5120,0,normal,0.4572961739596256,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_16.csv:253440:256000,current_16.csv,253440,256000,49.5,50.0,5120,0,normal,0.5111547431728759,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_16.csv:116480:119040,current_16.csv,116480,119040,22.75,23.25,5120,0,normal,0.4707918331700412,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_16.csv:6400:8960,current_16.csv,6400,8960,1.25,1.75,5120,0,normal,0.2870096472088515,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_16.csv:58880:61440,current_16.csv,58880,61440,11.5,12.0,5120,0,normal,0.8960645108758073,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_17.csv:276480:279040,current_17.csv,276480,279040,54.0,54.5,5120,0,normal,2.7939011680018644,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_17.csv:92160:94720,current_17.csv,92160,94720,18.0,18.5,5120,0,normal,1.0169908737086657,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_17.csv:157440:160000,current_17.csv,157440,160000,30.75,31.25,5120,0,normal,1.6254554910804144,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_17.csv:116480:119040,current_17.csv,116480,119040,22.75,23.25,5120,0,normal,0.6614189725440607,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_17.csv:213760:216320,current_17.csv,213760,216320,41.75,42.25,5120,0,normal,1.692345024896844,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_17.csv:197120:199680,current_17.csv,197120,199680,38.5,39.0,5120,0,normal,0.8092047071828575,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_17.csv:231680:234240,current_17.csv,231680,234240,45.25,45.75,5120,0,normal,1.2127819056782316,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_17.csv:271360:273920,current_17.csv,271360,273920,53.0,53.5,5120,0,normal,0.1390528664582119,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_17.csv:122880:125440,current_17.csv,122880,125440,24.0,24.5,5120,0,normal,3.344937105568123,0.5,auto-normal,1770.0,9,7.94,38.5,0
current_17.csv:108800:111360,current_17.csv,108800,111360,21.25,21.75,5120,0,normal,0.5614920042856936,0.5,auto-normal,1770.0,9,7.94,38.5,0
